x,y,u,v,p,rho,u_x,u_y,v_x,v_y,p_x,p_y,u_xx,u_yy,v_xx,v_yy,u_t,v_t
2.343750e-01 7.812500e-03 9.875281e+00 -7.718598e-02 4.087047e+03 1.226114e+00 1.036969e+01 -3.535767e+00 2.886608e+00 -9.209477e+00 -2.442737e+02 -6.873728e+01 -3.792191e+02 -3.586824e+02 5.584701e+00 -3.023766e+01 9.398907e+01 2.682164e+01
2.421875e-01 7.812500e-03 9.944888e+00 -5.378574e-02 4.085332e+03 1.225600e+00 7.382451e+00 -3.579460e+00 2.931636e+00 -6.265224e+00 -1.904189e+02 -6.729732e+01 -3.853655e+02 -3.583320e+02 5.890474e+00 -2.723044e+01 8.367411e+01 2.539243e+01
2.500000e-01 7.812500e-03 9.990788e+00 -3.035149e-02 4.084054e+03 1.225216e+00 4.350568e+00 -3.628594e+00 2.977757e+00 -3.330656e+00 -1.340903e+02 -6.573326e+01 -3.906613e+02 -3.569978e+02 5.849554e+00 -2.405531e+01 6.772640e+01 2.204836e+01
2.578125e-01 7.812500e-03 1.001259e+01 -6.931758e-03 4.083233e+03 1.224970e+00 1.280285e+00 -3.681018e+00 3.022021e+00 -4.107409e-01 -7.566594e+01 -6.406152e+01 -3.952187e+02 -3.547061e+02 5.419163e+00 -2.076960e+01 5.032339e+01 2.134119e+01
2.656250e-01 7.812500e-03 1.000997e+01 1.642533e-02 4.082884e+03 1.224865e+00 -1.823059e+00 -3.734418e+00 3.061364e+00 2.490248e+00 -1.554692e+01 -6.230340e+01 -3.991385e+02 -3.514873e+02 4.584854e+00 -1.742699e+01 3.197990e+01 2.063042e+01
2.734375e-01 7.812500e-03 9.982660e+00 3.967204e-02 4.083017e+03 1.224905e+00 -4.954763e+00 -3.786109e+00 3.092651e+00 5.368659e+00 4.583631e+01 -6.048469e+01 -4.024865e+02 -3.473749e+02 3.359064e+00 -1.407891e+01 1.282884e+01 1.992300e+01
2.812500e-01 7.812500e-03 9.930447e+00 6.276093e-02 4.083641e+03 1.225092e+00 -8.110455e+00 -3.833373e+00 3.112922e+00 8.221396e+00 1.080180e+02 -5.863438e+01 -4.052750e+02 -3.424033e+02 1.776425e+00 -1.077465e+01 -7.175900e+00 1.639974e+01
2.890625e-01 7.812500e-03 9.853198e+00 8.564480e-02 4.084757e+03 1.225427e+00 -1.128559e+01 -3.873475e+00 3.119610e+00 1.104563e+01 1.704834e+02 -5.678509e+01 -4.074480e+02 -3.366080e+02 -1.100907e-01 -7.561024e+00 -2.686243e+01 1.462210e+01
2.968750e-01 7.812500e-03 9.750851e+00 1.082767e-01 4.086363e+03 1.225909e+00 -1.447490e+01 -3.903633e+00 3.110558e+00 1.383869e+01 2.326633e+02 -5.497043e+01 -4.088784e+02 -3.300235e+02 -2.234917e+00 -4.483957e+00 -4.795041e+01 1.297882e+01
3.046875e-01 7.812500e-03 9.623420e+00 1.306096e-01 4.088452e+03 1.226536e+00 -1.767188e+01 -3.921273e+00 3.084244e+00 1.659791e+01 2.939266e+02 -5.322618e+01 -4.093694e+02 -3.226834e+02 -4.524805e+00 -1.586973e+00 -7.011727e+01 1.151441e+01
